time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
7.623798625005293,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,76284,1512,222,56,0,right,0,28,28,10,48,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.700674416992115,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,60516,1390,222,56,0,right,1,27,27,5,53,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8425960000022314,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,26616,1124,222,56,1,both,0,28,28,6,6,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.915735959002632,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,11412,826,222,56,1,both,1,27,27,9,15,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.946582667005714,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9916,752,222,56,1,left,0,28,28,9,24,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.975645250000525,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9808,738,222,56,1,left,1,27,27,3,27,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0040508749953,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9604,720,222,56,1,right,0,28,28,3,30,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.018264833997819,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9604,720,222,56,1,right,1,27,27,0,30,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.074384541992913,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,4240,598,222,56,2,both,0,28,28,8,8,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.118902041998808,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3100,522,222,56,2,both,1,27,27,8,16,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
